row_id,current_date_time_min,current_date_time_mean,current_date_time_max,time_mean,time_min,time_max,user_id,lanes,is_intersection,is_two_way_street,bike_maneuver,vehicle_maneuver,maneuver_direction,sidewalk_climbs,running_red_light,drive_opposite_direction,bad_roundabout,driving_between_lanes,crossings_without_priority,is_bike_infringement,real_risk,risk,bike_side_on_collision,vehicle_side_on_collision,in_collision_fault_of,vehicle_id,vehicle_name,vehicle_position_x_mean,vehicle_position_y_mean,vehicle_position_z_mean,bike_position_x_mean,bike_position_y_mean,bike_position_z_mean,vehicle_speed_mean,vehicle_speed_min,vehicle_speed_max,distance_mean,distance_min,distance_max,bike_speed_mean,bike_speed_min,bike_speed_max,level,vehicle_position_x_min,vehicle_position_y_min,vehicle_position_z_min,vehicle_position_x_max,vehicle_position_y_max,vehicle_position_z_max,bike_position_x_min,bike_position_y_min,bike_position_z_min,bike_position_x_max,bike_position_y_max,bike_position_z_max
2024-06-27 18:36:2_vID-1360,2024-06-27 18:36:24,2024-06-27 18:36:25.759,2024-06-27 18:36:28,00:02:41.236000,00:02:39.292000,00:02:43.165000,877987,3,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,danger,danger,,,,-1360,SmallSedanPurple(Clone)5,773.147516923076,10.3829700820512,861.580093333333,769.916076410256,10.2235291589743,860.121608205128,42.7658204102564,32.37667,52.93436,4.32835196410256,1.170349,9.424758,25.527169076923,24.45764,25.90567,easy,762.6107,9.947192,839.6604,782.6847,11.76054,881.1347,763.1768,9.871264,848.2205,777.5487,10.92889,871.4929
2024-06-27 18:36:4_vID-4658,2024-06-27 18:36:40,2024-06-27 18:36:40.419,2024-06-27 18:36:41,00:02:55.897000,00:02:55.485000,00:02:56.320000,877987,3,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,danger,danger,,,,-4658,SmallSedanRed(Clone)22,744.793404651162,14.5569469767441,794.038413953488,738.130493023255,14.4465504651162,795.623269767441,74.5047125581395,70.72748,78.28392,6.3689858372093,5.207708,8.981921,16.3206165116279,16.14865,16.56352,easy,740.9781,14.49783,786.0592,748.4952,14.58295,801.7518,737.2486,14.44134,793.9241,739.0033,14.45211,797.3052
2024-06-27 18:36:4_vID-2136,2024-06-27 18:36:44,2024-06-27 18:36:44.048,2024-06-27 18:36:45,00:02:59.588000,00:02:59.175000,00:03:00.010000,877987,3,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,danger,danger,,,,-2136,SmallSedanYellow2(Clone)9,739.363354761904,14.5734869047619,782.690085714285,732.510864285714,14.4607561904761,784.28188095238,68.8721314285714,65.25761,72.32819,6.46895233333333,5.370913,9.018741,11.2540473809523,11.2282,11.28097,easy,735.9158,14.51346,775.5075,742.6947,14.58443,789.654,731.9672,14.46011,783.1226,733.056,14.46109,785.4438
2024-06-27 18:37:0_vID-1554,2024-06-27 18:37:01,2024-06-27 18:37:01.545,2024-06-27 18:37:02,00:03:17.026000,00:03:16.370000,00:03:17.679000,877987,3,0,1,turn_right,straight,same_direction,0,0,0,1,1,0,1,danger,danger,,,,-1554,SmallSedanRed(Clone)6,683.968528787878,8.56061881818181,687.316006060606,678.178795454545,8.18307928787878,689.606442424242,79.9138586363636,79.40041,80.00568,5.90633772727272,4.324267,8.944142,40.7948827272727,30.42972,49.14827,easy,676.399,7.702435,675.0322,691.4633,10.23812,699.5463,675.1231,7.752306,683.6785,681.4637,8.945614,696.8229
2024-06-28 19:08:4_vID-3688,2024-06-28 19:08:47,2024-06-28 19:08:48.228,2024-06-28 19:08:49,00:00:21.985000,00:00:21.091000,00:00:22.887000,907021,1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,collision,danger,left,right,car,-3688,SmallSedanGreen2(Clone)17,1072.08553260869,16.599297173913,644.28254347826,1070.65042391304,16.5076697826086,642.951061956521,49.8024779347826,49.43998,50.00036,3.75718321,0.0,9.518417,11.9601734782608,11.61994,12.24833,hard,1071.962,16.24276,631.7006,1072.209,16.99594,656.8674,1070.527,16.41534,639.9042,1070.771,16.60239,645.9442
2024-06-28 19:08:5_vID-4852,2024-06-28 19:08:51,2024-06-28 19:08:51.745,2024-06-28 19:08:53,00:00:25.544000,00:00:24.619000,00:00:26.479000,907021,1,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,danger,danger,,,,-4852,SmallSedanRed(Clone)23,1072.20560638297,16.9825768085106,632.042477659574,1070.63007446808,16.9076986170212,630.659731914893,49.8455486170212,49.39995,50.00025,3.81881642978723,0.1112635,9.527584,12.8716517021276,12.64368,13.11014,hard,1072.08,16.5696,619.1675,1072.332,17.38697,644.9031,1070.553,16.79784,627.3168,1070.712,17.01815,633.963
2024-06-28 19:08:5_vID-5240,2024-06-28 19:08:57,2024-06-28 19:08:58.430,2024-06-28 19:08:59,00:00:32.157000,00:00:31.229000,00:00:33.087000,907021,1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,warning,danger,,,,-5240,SmallSedanWhite(Clone)25,1076.49325806451,17.6588197849462,604.384107526881,1069.87324731182,17.5269744086021,605.28052688172,15.6764216129032,13.83539,17.51915,6.27206949462365,5.096614,9.110077,11.5634057741935,5.922709,15.57647,hard,1076.441,17.61484,600.5308,1076.551,17.68947,608.5469,1069.814,17.48612,602.8979,1069.896,17.5542,608.7894
2024-06-28 19:09:0_vID-1942,2024-06-28 19:09:02,2024-06-28 19:09:02.190,2024-06-28 19:09:03,00:00:35.900000,00:00:35.279000,00:00:36.518000,907021,1,0,1,straight,straight,opposite_direction,0,0,0,0,0,0,0,warning,danger,,,,-1942,SmallSedanYellow1(Clone)8,1076.94674603174,17.7051926984127,594.6987,1069.91285714285,17.5840611111111,595.665785714285,26.7499357142857,24.50039,29.38299,6.49508893650793,5.394317,9.060194,11.0612538095238,10.5949,11.69045,hard,1076.618,17.69269,590.1378,1077.409,17.71921,599.3234,1069.874,17.58043,593.7233,1069.946,17.58616,597.5356
2024-06-28 19:09:0_vID-584,2024-06-28 19:09:05,2024-06-28 19:09:06.165,2024-06-28 19:09:07,00:00:39.900000,00:00:39.110000,00:00:40.681000,907021,1,0,1,straight,turn_right,from_left,0,0,0,0,0,0,0,warning,danger,,,,-584,SmallSedanBlue2(Clone)1,1077.80015189873,17.6834637974683,589.395573417721,1069.947,17.5899851898734,589.269105063291,25.0723262025316,23.3152,32.68312,6.87584681012658,6.028672,9.578716,1.41816053012658,0.03741459,3.406171,hard,1076.892,17.60601,584.545,1079.864,17.73987,594.668,1069.947,17.58953,589.1667,1069.947,17.59042,589.4843
2024-06-28 19:09:2_vID-1748,2024-06-28 19:09:24,2024-06-28 19:09:25.494,2024-06-28 19:09:27,00:00:59.250000,00:00:57.516000,00:01:00.982000,907021,2,1,1,stop,turn_right,from_left,0,0,0,0,0,0,0,warning,danger,,,,-1748,SmallSedanWhite(Clone)7,1077.49669540229,17.6950778735632,589.934005747126,1069.80710344827,17.5893472988505,590.440933908046,9.96607264942528,9.716228,10.45518,6.7696394137931,5.799206,9.511795,2.1825287195977,0.01081071,5.522056,hard,1076.74,17.61997,585.5903,1079.201,17.71947,594.6436,1069.798,17.58632,589.3067,1069.834,17.59161,591.3789
2024-06-28 19:09:2_vID-3688,2024-06-28 19:09:27,2024-06-28 19:09:28.027,2024-06-28 19:09:29,00:01:01.805000,00:01:00.345000,00:01:03.265000,907021,2,1,1,turn left,straight,from_left,0,0,0,0,0,0,0,warning,danger,,,,-3688,SmallSedanGreen2(Clone)17,1077.205,17.6158078767123,582.689143150684,1070.04759589041,17.591794589041,587.535371232876,0.0001546757787671,0.0001224924,0.0001879145,7.2547929589041,5.191324,8.969996,7.45082836986301,3.252919,10.27626,hard,1077.205,17.61547,582.6731,1077.205,17.61633,582.6912,1069.801,17.58939,584.1354,1070.672,17.59293,590.0765
2024-06-28 19:09:3_vID-3688,2024-06-28 19:09:30,2024-06-28 19:09:31.204,2024-06-28 19:09:33,00:01:04.940000,00:01:03.287000,00:01:06.607000,907021,2,1,1,turn left,straight,from_left,0,0,0,0,0,0,0,warning,warning,,,,-3688,SmallSedanGreen2(Clone)17,1076.24529341317,17.6158098203592,582.711622155688,1073.62820359281,17.5926307784431,579.784429940119,4.93918419224898,9.390371e-05,15.86213,4.13139746706586,3.098654,7.215978,12.0372134730538,10.30373,13.99598,hard,1072.624,17.6158,582.6912,1077.205,17.61581,582.7603,1070.689,17.59175,575.7051,1077.741,17.59344,584.0809
2024-06-28 19:09:3_vID-778,2024-06-28 19:09:30,2024-06-28 19:09:31.500,2024-06-28 19:09:33,00:01:05.270000,00:01:03.379000,00:01:07.176000,907021,2,1,1,turn left,straight,from_left,0,0,0,0,0,0,0,warning,danger,,,,-778,SmallSedanGreen1(Clone)2,1081.65547894736,17.6158307368421,582.596771578947,1074.44495263157,17.5926206842105,578.971081052631,0.355260282608368,4.111633e-05,3.55205,7.36268600526315,6.304469,9.465907,12.4176427368421,10.42352,14.64902,hard,1081.308,17.61583,582.5946,1081.681,17.61584,582.6263,1070.783,17.59175,574.3842,1079.532,17.59344,583.8079
2024-06-28 19:09:3_vID-2912,2024-06-28 19:09:34,2024-06-28 19:09:34.093,2024-06-28 19:09:35,00:01:07.919000,00:01:07.512000,00:01:08.335000,907021,2,1,1,turn left,straight,opposite_direction,0,0,0,0,0,0,0,warning,danger,,,,-2912,SmallSedanBlue2(Clone)13,1084.52265116279,17.6157658139534,578.687930232558,1082.20506976744,17.5927897674418,572.60965116279,49.8503244186046,49.41342,50.00058,6.24145109302325,4.848505,9.417831,15.5928674418604,15.10551,16.09226,hard,1078.701,17.586,578.6631,1090.352,17.65573,578.716,1080.688,17.5922,571.6865,1083.792,17.59324,573.5825
2024-06-28 19:09:3_vID-6016,2024-06-28 19:09:35,2024-06-28 19:09:36.659,2024-06-28 19:09:39,00:01:10.434000,00:01:08.363000,00:01:13.247000,907021,2,1,1,turn left,straight,same_direction,0,0,0,0,0,0,0,warning,danger,,,,-6016,SmallSedanYellow2(Clone)29,1084.93255813953,17.6508558139534,571.575571317829,1093.86326356589,17.5925971317829,569.193945736434,22.5553482945736,1.889437,49.29766,7.75785645736434,5.73489,9.563235,18.6019675968992,16.146,22.12357,hard,1073.12,17.61119,570.6309,1101.206,17.75079,573.067,1083.949,17.5922,567.5758,1109.001,17.59305,571.6003
2024-06-28 19:09:4_vID-6016,2024-06-28 19:09:40,2024-06-28 19:09:40.802,2024-06-28 19:09:42,00:01:14.525000,00:01:13.285000,00:01:15.769000,907021,2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,danger,warning,,,,-6016,SmallSedanYellow2(Clone)29,1116.84084126984,17.7142025396825,570.557188888888,1117.19256349206,17.5916847619047,567.7193,46.4540065873015,37.52031,50.0,3.75182481746031,1.328541,7.095604,23.7693157142857,22.14997,25.40462,hard,1101.416,17.7066,570.4669,1133.728,17.72114,570.6298,1109.124,17.59048,567.572,1125.636,17.59245,567.8176
2024-06-28 19:09:4_vID-2718,2024-06-28 19:09:45,2024-06-28 19:09:47.394,2024-06-28 19:09:49,00:01:21.183000,00:01:19.096000,00:01:23.245000,907021,2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,danger,danger,,,,-2718,SmallSedanBlue2(Clone)12,1163.43267788461,17.7405427403846,570.264595192307,1167.26678846153,17.622693701923,567.427892788461,39.9605149038461,39.73333,40.0,5.04810308173076,1.326919,9.561138,24.3635961057692,14.75461,31.98702,hard,1140.468,17.71387,570.1252,1186.414,17.7677,570.4225,1151.153,17.59931,567.3292,1179.141,17.63942,567.5678
2024-06-28 19:09:5_vID-2718,2024-06-28 19:09:50,2024-06-28 19:09:50.000,2024-06-28 19:09:50,00:01:23.326000,00:01:23.272000,00:01:23.394000,907021,2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,warning,warning,,,,-2718,SmallSedanBlue2(Clone)12,1187.191,17.768105,570.12155,1179.428,17.6394866666666,567.326816666666,40.0,40.0,40.0,6.75231916666666,6.42317,7.082381,14.7466233333333,14.741,14.75235,hard,1186.636,17.76783,570.119,1187.746,17.76834,570.1241,1179.223,17.63943,567.3251,1179.633,17.63956,567.3286
2024-06-28 19:09:5_vID-4852,2024-06-28 19:09:50,2024-06-28 19:09:50.814,2024-06-28 19:09:52,00:01:24.594000,00:01:23.633000,00:01:25.554000,907021,2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,danger,danger,,,,-4852,SmallSedanRed(Clone)23,1183.30884536082,17.7639604123711,570.143164948453,1184.60178350515,17.6432146391752,567.28567113402,49.8701036082474,49.4,50.0,4.37015074226804,1.35305,9.575753,14.6153545360824,14.52339,14.71268,hard,1170.008,17.75102,570.0801,1196.609,17.77033,570.2159,1180.696,17.64051,567.2554,1188.49,17.64516,567.3162
2024-06-28 19:09:5_vID-4658,2024-06-28 19:09:52,2024-06-28 19:09:52.812,2024-06-28 19:09:54,00:01:26.582000,00:01:25.624000,00:01:27.534000,907021,2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,danger,danger,,,,-4658,SmallSedanRed(Clone)22,1191.42351041666,17.7682717708333,570.104261458333,1192.64811458333,17.6463923958333,567.228796875,49.876250625,49.4,50.0,4.3291869375,1.377702,9.451936,14.6371645833333,14.42781,14.99962,hard,1178.257,17.76146,570.0496,1204.584,17.7707,570.1674,1188.813,17.64528,567.2181,1196.539,17.64703,567.2529
2024-06-28 19:09:5_vID-584,2024-06-28 19:09:55,2024-06-28 19:09:56.167,2024-06-28 19:09:57,00:01:29.881000,00:01:29.160000,00:01:30.596000,907021,2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,warning,danger,,,,-584,SmallSedanBlue2(Clone)1,1205.32709722222,17.7634018055555,574.047479166666,1206.54136111111,17.6475390277777,567.223731944444,49.8459226388888,48.65853,50.01444,6.40251693055555,5.319322,8.983915,15.8847831944444,15.76136,16.35466,hard,1195.496,17.69648,573.9969,1215.149,17.77093,574.0847,1203.42,17.64741,567.2219,1209.687,17.64776,567.233
2024-06-28 19:09:5_vID-1554,2024-06-28 19:09:58,2024-06-28 19:09:58.862,2024-06-28 19:09:59,00:01:32.693000,00:01:32.115000,00:01:33.256000,907021,2,1,1,straight,straight,same_direction,0,0,0,0,0,0,0,danger,danger,,,,-1554,SmallSedanRed(Clone)6,1214.07296551724,17.7147762068965,570.01669137931,1219.82617241379,17.6476674137931,567.55213275862,49.8404953448275,49.4,50.01273,4.89334139655172,1.022332,9.539981,18.6102531034482,17.85298,19.36358,hard,1206.189,17.63715,569.9853,1221.959,17.77074,570.0441,1216.919,17.64762,567.4492,1222.813,17.6477,567.6124
2024-06-28 19:10:0_vID-1554,2024-06-28 19:10:00,2024-06-28 19:10:00.109,2024-06-28 19:10:01,00:01:33.828000,00:01:33.284000,00:01:34.381000,907021,2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,danger,danger,,,,-1554,SmallSedanRed(Clone)6,1229.71627272727,17.6711558181818,569.949087272727,1225.90332727272,17.647669090909,567.613752727272,49.8080943636363,49.40001,50.00016,3.28205239818181,0.8633423,7.056813,20.1057523636363,19.39028,20.81854,hard,1222.237,17.65846,569.914,1237.187,17.69205,569.984,1222.921,17.64764,567.5774,1228.956,17.64769,567.6273
2024-06-28 19:10:0_vID-1942,2024-06-28 19:10:01,2024-06-28 19:10:02.771,2024-06-28 19:10:04,00:01:36.507000,00:01:35.206000,00:01:37.811000,907021,2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,danger,danger,,,,-1942,SmallSedanYellow1(Clone)8,1241.20448854961,17.7043167938931,569.94627480916,1242.27926717557,17.6476459541984,567.37914961832,49.8153335114503,49.4,50.0015,4.17708298473282,1.025688,9.530634,23.631078091603,21.93115,25.33176,hard,1223.206,17.65705,569.909,1259.185,17.80861,570.0013,1233.945,17.64747,567.2419,1251.02,17.64769,567.4586
2024-06-28 19:10:1_vID-1554,2024-06-28 19:10:15,2024-06-28 19:10:17.409,2024-06-28 19:10:19,00:01:51.195000,00:01:49.117000,00:01:53.252000,907021,2,0,1,straight,stop,same_direction,0,0,0,0,0,0,0,danger,warning,,,,-1554,SmallSedanRed(Clone)6,1367.33206730769,15.7750704326923,570.5062,1364.51770192307,15.6512000961538,568.009078846153,0.0003263693750961,2.291379e-05,0.002872308,2.43909786538461,1.154487,7.006433,6.43477798610577,0.05355735,25.29204,hard,1367.331,15.7716,570.5062,1367.333,15.78053,570.5062,1359.213,15.64963,567.9716,1366.342,15.65316,568.0465
2024-06-28 19:10:1_vID-4076,2024-06-28 19:10:17,2024-06-28 19:10:18.438,2024-06-28 19:10:19,00:01:52.227000,00:01:51.175000,00:01:53.252000,907021,2,1,0,reverse,stop,same_direction,0,0,0,0,0,0,0,warning,warning,,,,-4076,SmallSedanGrey(Clone)19,1373.352,15.6748032380952,570.4299,1366.02007619047,15.6514262857142,568.036751428571,0.000138501987619,0.0001310048,0.0001433183,6.21325974285714,5.904174,7.133796,2.531236382,0.05355735,5.481663,hard,1373.352,15.67479,570.4299,1373.352,15.67483,570.4299,1365.065,15.65111,568.0059,1366.342,15.65195,568.0465
2024-06-28 19:10:2_vID-1554,2024-06-28 19:10:20,2024-06-28 19:10:23.000,2024-06-28 19:10:26,00:01:56.762000,00:01:53.278000,00:02:00.241000,907021,2,1,0,reverse,stop,same_direction,0,0,0,0,0,0,0,danger,danger,,,,-1554,SmallSedanRed(Clone)6,1367.98638395415,15.7591445558739,570.504603438395,1363.58981948424,15.6519330372492,568.022952722063,2.63673041369547,6.295939e-05,14.55158,3.65224091690544,1.23015,7.132586,2.96293211117478,0.01990737,5.147119,hard,1367.332,15.65314,570.4545,1372.461,15.7749,570.5162,1362.311,15.65136,567.9245,1366.165,15.65228,568.0908
2024-06-28 19:10:2_vID-4076,2024-06-28 19:10:20,2024-06-28 19:10:20.180,2024-06-28 19:10:21,00:01:53.882000,00:01:53.278000,00:01:54.490000,907021,2,1,0,reverse,stop,same_direction,0,0,0,0,0,0,0,warning,warning,,,,-4076,SmallSedanGrey(Clone)19,1373.352,15.6748,570.4299,1365.70190163934,15.6515350819672,568.026895081967,0.0001380497,0.0001310583,0.0001432647,6.51913518032786,6.073698,7.111859,3.20815559016393,1.779427,4.539674,hard,1373.352,15.6748,570.4299,1373.352,15.6748,570.4299,1365.088,15.65136,568.0077,1366.165,15.65162,568.0413
2024-06-28 19:10:4_vID-390,2024-06-28 19:10:41,2024-06-28 19:10:41.000,2024-06-28 19:10:41,00:02:14.915000,00:02:14.577000,00:02:15.244000,907021,2,1,0,turn left,turn left,opposite_direction,1,0,1,1,0,1,1,warning,danger,,,,-390,OriginalSmallSedan(Clone)0,1388.50911428571,15.7786914285714,602.539628571428,1380.48342857142,15.709038,603.497802857142,29.9497151428571,29.73334,30.00001,6.96115848571428,6.468579,8.247926,15.7331471428571,15.37765,16.10828,hard,1387.925,15.77616,599.7724,1389.182,15.78284,605.2858,1379.965,15.62919,602.1118,1380.943,15.80756,604.8894
2024-06-28 19:10:4_vID-5434,2024-06-28 19:10:42,2024-06-28 19:10:43.139,2024-06-28 19:10:44,00:02:16.867000,00:02:16.163000,00:02:17.579000,907021,2,1,0,turn left,turn left,opposite_direction,1,0,1,1,0,1,1,danger,danger,,,,-5434,SmallSedanYellow1(Clone)26,1387.17873611111,15.8011377777777,611.800593055555,1383.41951388888,15.6715911111111,611.939506944444,29.8525059722222,29.40001,30.00002,4.65847452777777,1.927932,9.545802,15.6133313055555,7.157508,17.60715,hard,1385.279,15.78323,606.2379,1389.523,15.83026,617.1898,1382.375,15.65945,608.7698,1384.092,15.67857,614.6522
2024-06-28 19:10:4_vID-4270,2024-06-28 19:10:43,2024-06-28 19:10:43.532,2024-06-28 19:10:44,00:02:17.296000,00:02:16.830000,00:02:17.748000,907021,2,1,0,turn left,turn left,opposite_direction,1,0,1,1,0,0,1,warning,danger,,,,-4270,SmallSedanPurple(Clone)20,1391.65236170212,15.8097002127659,612.327851063829,1383.89434042553,15.6856387234042,613.714182978723,29.9363425531914,29.77333,30.00002,6.96688463829787,6.221029,9.073606,12.6140020638297,6.585012,17.60715,hard,1390.232,15.79266,608.7803,1393.308,15.8323,615.77,1383.485,15.67029,611.8615,1384.154,15.76795,614.9666
2024-06-28 19:10:5_vID-3882,2024-06-28 19:10:54,2024-06-28 19:10:54.843,2024-06-28 19:10:56,00:02:28.581000,00:02:27.391000,00:02:29.786000,907021,2,1,0,turn_right,turn left,opposite_direction,1,0,1,1,0,0,1,danger,danger,,,,-3882,SmallSedanGrey(Clone)18,1394.70902479338,15.8949585950413,624.096700826446,1391.12301652892,15.8102139669421,625.657895041322,19.9721219008264,19.86667,20.00002,4.60378765289256,1.89725,9.46034,7.06196672727272,5.515394,8.337458,hard,1390.572,15.84266,618.9025,1399.287,15.94403,628.9156,1389.161,15.73275,624.7222,1393.208,15.91438,627.0115
2024-06-28 19:11:1_vID-972,2024-06-28 19:11:10,2024-06-28 19:11:10.395,2024-06-28 19:11:11,00:02:44.095000,00:02:43.274000,00:02:44.913000,907021,2,1,0,turn left,turn left,from_right,1,0,0,0,0,0,1,warning,danger,,,,-972,SmallSedanGreen2(Clone)3,1402.17358024691,15.941679382716,625.986748148148,1395.24738271604,15.8816622222222,630.4794,20.9809944444444,20.86,21.00003,7.17623792592592,6.495337,8.931282,1.10883495308641,0.0269529,2.392303,hard,1398.763,15.90732,622.8148,1405.736,15.97024,628.9897,1395.159,15.87969,630.2245,1395.379,15.8832,630.654
2024-06-28 19:11:1_vID-1942,2024-06-28 19:11:11,2024-06-28 19:11:11.661,2024-06-28 19:11:12,00:02:45.472000,00:02:44.858000,00:02:46.082000,907021,2,1,0,turn left,turn left,from_right,1,0,0,0,0,0,1,warning,danger,,,,-1942,SmallSedanYellow1(Clone)8,1402.26877419354,15.9433369354838,626.100275806451,1395.0969516129,15.8822067741935,630.773901612903,20.9098598387096,20.39998,22.01987,7.29413096774193,6.769055,8.545809,0.882686706451612,0.02507492,2.524431,hard,1399.644,15.91768,623.7275,1404.96,15.96511,628.3969,1395.038,15.88039,630.6361,1395.168,15.88352,630.8852
2024-06-28 19:11:1_vID-1554,2024-06-28 19:11:14,2024-06-28 19:11:15.472,2024-06-28 19:11:17,00:02:49.253000,00:02:48.185000,00:02:50.328000,907021,2,1,0,turn left,turn left,from_right,1,0,0,0,0,0,1,warning,danger,,,,-1554,SmallSedanRed(Clone)6,1398.82891666666,15.9338801851851,628.18949074074,1395.18247222222,15.8812799074074,630.531371296296,29.8561306481481,29.40001,30.00004,4.8685955,2.485322,9.522655,1.86316782916666,0.01872959,3.469627,hard,1392.643,15.87156,621.8665,1405.637,15.9791,633.8427,1395.02,15.86685,629.8795,1395.504,15.88287,630.8822
2024-06-28 19:11:1_vID-4464,2024-06-28 19:11:15,2024-06-28 19:11:16.491,2024-06-28 19:11:18,00:02:50.271000,00:02:49.174000,00:02:51.375000,907021,2,1,0,reverse,turn left,from_right,1,0,0,0,0,0,1,danger,danger,,,,-4464,SmallSedanPurple(Clone)21,1398.66138392857,15.9320755357142,628.011577678571,1395.52707142857,15.846451875,629.893874107142,29.88373125,29.50663,30.00004,4.50833841964285,1.721683,9.577303,3.22714856249999,1.868737,4.092929,hard,1392.283,15.86699,621.4042,1405.712,15.97939,633.9003,1395.12,15.78308,629.0048,1396.129,15.8819,630.6575
2024-06-28 19:11:1_vID-2330,2024-06-28 19:11:17,2024-06-28 19:11:18.066,2024-06-28 19:11:19,00:02:51.861000,00:02:50.538000,00:02:53.216000,907021,2,1,0,reverse,turn left,from_right,1,0,0,0,0,0,1,collision,danger,right,front,bike,-2330,OriginalSmallSedan(Clone)10,1398.4079489051,15.9304078102189,627.808168613138,1396.07935766423,15.807028759124,629.034237226277,24.6319478102189,16.66022,30.00004,3.57326575547445,0.0,9.467976,1.82675977167883,0.07809814,4.093901,hard,1392.275,15.8669,621.3567,1405.73,15.97951,633.91,1395.589,15.78308,628.8384,1396.234,15.82115,629.7368
2024-06-28 19:11:2_vID-3688,2024-06-28 19:11:21,2024-06-28 19:11:22.035,2024-06-28 19:11:23,00:02:55.795000,00:02:54.659000,00:02:56.950000,907021,2,1,0,straight,turn left,from_right,1,0,0,0,0,0,1,danger,danger,,,,-3688,SmallSedanGreen2(Clone)17,1398.82678260869,15.9335246956521,628.159733913043,1395.37066956521,15.8243620869565,629.405602608695,28.7563226956521,25.79156,30.00001,4.48457416521739,1.564962,9.43118,2.08451524113043,0.03310534,4.585427,hard,1392.346,15.86776,621.4759,1405.64,15.97862,633.825,1394.596,15.80532,629.1879,1395.742,15.89989,629.8092
2024-06-28 19:11:2_vID-5434,2024-06-28 19:11:23,2024-06-28 19:11:23.093,2024-06-28 19:11:24,00:02:56.824000,00:02:56.280000,00:02:57.370000,907021,2,1,0,straight,turn left,from_right,1,0,0,0,0,0,1,warning,danger,,,,-5434,SmallSedanYellow1(Clone)26,1402.29222222222,15.9431557407407,626.120709259259,1394.68407407407,15.8721038888888,629.75507037037,29.8989394444444,29.40001,30.00004,7.25495677777777,6.614212,9.013321,4.17477696296296,2.85885,5.233246,hard,1399.051,15.91044,623.1487,1405.663,15.96992,628.9515,1394.06,15.80553,629.5259,1395.167,15.89989,630.0027
2024-06-28 19:11:2_vID-4658,2024-06-28 19:11:25,2024-06-28 19:11:25.779,2024-06-28 19:11:27,00:02:59.586000,00:02:58.752000,00:03:00.425000,907021,2,1,0,straight,turn left,from_right,1,0,0,0,0,0,1,warning,danger,,,,-4658,SmallSedanRed(Clone)22,1397.40415116279,15.9232180232558,626.953960465116,1391.36916279069,15.9530276744186,630.391859302325,29.8625713953488,29.40001,30.00004,6.44410006976744,5.223291,9.315549,1.7965485138372,0.01911271,4.58253,hard,1392.6,15.87109,621.8183,1402.622,15.96762,631.6821,1391.203,15.95191,630.2948,1391.896,15.95666,630.4247
2024-06-28 19:11:4_vID-1360,2024-06-28 19:11:42,2024-06-28 19:11:44.686,2024-06-28 19:11:47,00:03:18.445000,00:03:16.097000,00:03:20.781000,907021,2,1,0,straight,turn left,same_direction,0,0,0,0,0,0,0,danger,danger,,,,-1360,SmallSedanPurple(Clone)5,1385.44049576271,15.7771602542372,602.243202966101,1381.56358474576,15.6564123305084,601.570251694915,29.9402310169491,29.75333,30.00401,4.13338536864406,1.499014,9.479856,16.8443868262711,6.522079,19.8121,hard,1383.154,15.63209,583.0396,1391.593,15.85785,620.4755,1379.88,15.64741,590.7573,1384.472,15.67319,612.12
2024-06-28 19:12:1_vID-2136,2024-06-28 19:12:10,2024-06-28 19:12:11.642,2024-06-28 19:12:13,00:03:45.377000,00:03:44.018000,00:03:46.737000,907021,2,0,1,straight,straight,same_direction,0,0,0,0,0,0,0,danger,danger,,,,-2136,SmallSedanYellow2(Clone)9,1264.47041605839,17.7413182481751,582.0273729927,1263.15159124087,17.6397627007299,584.696012408759,49.884264379562,49.4,50.01272,4.1597734379562,1.11729,9.519048,25.0156206569343,18.93105,26.85103,hard,1245.645,17.63012,581.9237,1283.315,17.77062,582.1223,1253.707,17.61692,584.6306,1272.603,17.64725,584.8722
2024-06-28 19:12:2_vID-3688,2024-06-28 19:12:20,2024-06-28 19:12:21.889,2024-06-28 19:12:24,00:03:55.664000,00:03:53.782000,00:03:57.555000,907021,2,1,1,straight,straight,same_direction,0,0,0,0,0,0,0,collision,danger,back,front,car,-3688,SmallSedanGreen2(Clone)17,1239.66643915343,17.6775666666666,582.614761904762,1233.00951851851,17.6479023280423,584.622747619047,12.9933393982169,0.001058746,35.01369,5.49936806349206,0.0,9.519506,13.0982434920634,11.47159,14.87224,hard,1236.912,17.62428,581.915,1250.18,17.7709,583.0863,1225.99,17.64182,584.4632,1239.546,17.65553,584.7615
