ohe__lanes_1,ohe__lanes_2,ohe__lanes_3,ohe__lanes_4,ohe__is_intersection_0,ohe__is_intersection_1,ohe__is_two_way_street_0,ohe__is_two_way_street_1,ohe__bike_maneuver_reverse,ohe__bike_maneuver_stop,ohe__bike_maneuver_straight,ohe__bike_maneuver_turn left,ohe__bike_maneuver_turn_right,ohe__vehicle_maneuver_reverse,ohe__vehicle_maneuver_stop,ohe__vehicle_maneuver_straight,ohe__vehicle_maneuver_turn left,ohe__vehicle_maneuver_turn_right,ohe__maneuver_direction_from_left,ohe__maneuver_direction_from_right,ohe__maneuver_direction_opposite_direction,ohe__maneuver_direction_same_direction,ohe__sidewalk_climbs_0,ohe__sidewalk_climbs_1,ohe__running_red_light_0,ohe__running_red_light_1,ohe__drive_opposite_direction_0,ohe__drive_opposite_direction_1,ohe__bad_roundabout_0,ohe__bad_roundabout_1,ohe__driving_between_lanes_0,ohe__driving_between_lanes_1,ohe__crossings_without_priority_0,ohe__crossings_without_priority_1,ohe__is_bike_infringement_0,ohe__is_bike_infringement_1,ohe__level_easy,ohe__level_hard,ohe__level_normal,remainder__vehicle_speed_mean,remainder__vehicle_speed_min,remainder__vehicle_speed_max,remainder__distance_mean,remainder__distance_min,remainder__distance_max,remainder__bike_speed_mean,remainder__bike_speed_min,remainder__bike_speed_max,real_risk
1.0,0.0,0.0,0.0,0.19602302059910237,0.8039769794008976,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8039769794008976,0.19602302059910237,0.0,0.0,0.0,1.0,1.0,0.0,0.19602302059910237,0.8039769794008976,1.0,0.0,0.8039769794008976,0.19602302059910237,0.19602302059910237,0.8039769794008976,0.0,1.0,0.0,1.0,0.0,0.04138750240820245,1.5410280800398656e-05,0.7397115403403578,2.6462258863295234,0.0,4.5956230249800765,3.646217474040437,0.066184575172796,7.563693069967982,2
1.0,0.0,0.0,0.0,0.5384014903807876,0.46159850961921245,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.46159850961921245,0.0,0.0,0.5384014903807876,0.46159850961921245,0.0,0.0,0.5384014903807876,1.0,0.0,0.5384014903807876,0.46159850961921245,0.5384014903807876,0.46159850961921245,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.8704071042104027,0.00019702993518084996,8.18860732460483,3.0342419826737457,0.0,8.348332026292756,11.226509623667775,9.501485690235828,14.136624749758077,2
0.6616551750805415,0.3383448249194585,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6616551750805415,0.0,0.3383448249194585,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6616551750805415,0.3383448249194585,0.3383448249194585,0.6616551750805415,0.0,1.0,0.0,0.6616551750805415,0.3383448249194585,11.628499445574846,0.0004605427886006304,50.0,5.285303743438768,0.0,9.501141280306442,11.444585844466852,9.467235942879215,15.16189448396325,2
0.262144233093475,0.737855766906525,0.0,0.0,0.262144233093475,0.737855766906525,0.0,1.0,0.0,0.262144233093475,0.0,0.737855766906525,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.737855766906525,0.0,0.262144233093475,1.0,0.0,1.0,0.0,0.262144233093475,0.737855766906525,1.0,0.0,0.262144233093475,0.737855766906525,0.262144233093475,0.737855766906525,0.262144233093475,0.737855766906525,0.0,0.737855766906525,0.262144233093475,5.553259865337787,3.8690205516870554e-05,20.911798605677667,4.245095931852916,0.0,8.811642860483156,8.997826588780958,4.911136026939009,13.288555372307519,2
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.47983189012126815,0.5201681098787319,0.0,0.0,0.0,0.5201681098787319,0.0,0.0,0.47983189012126815,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5.626947177256101,5.5063769800602905e-05,20.78500324852302,3.311591426052174,0.0,7.539644548199682,1.8233904032697565,0.0006587479247625591,6.204834397820607,2
0.42681705665486436,0.0,0.0,0.5731829433451356,0.0,1.0,0.5731829433451356,0.42681705665486436,0.0,0.0,0.0,0.0,1.0,0.0,0.42681705665486436,0.0,0.0,0.5731829433451356,0.0,0.0,0.42681705665486436,0.5731829433451356,0.5731829433451356,0.42681705665486436,1.0,0.0,0.5731829433451356,0.42681705665486436,0.42681705665486436,0.5731829433451356,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5731829433451356,0.42681705665486436,12.80013103158389,0.004632395252073767,26.854297452838498,3.3687034550842854,0.0,8.112523807421868,11.582915763614869,9.391217499438971,15.047127211985918,2
0.8766653778624495,0.12333462213755053,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.12333462213755053,0.8766653778624495,0.0,0.0,0.0,0.8766653778624495,0.0,0.0,0.12333462213755053,0.8766653778624495,0.0,0.0,0.12333462213755053,0.12333462213755053,0.8766653778624495,1.0,0.0,0.12333462213755053,0.8766653778624495,1.0,0.0,0.8766653778624495,0.12333462213755053,0.0,1.0,0.0,1.0,0.0,0.8766653778624495,0.12333462213755053,0.0641781083851102,1.5196771767162623e-05,1.141725408422873,2.788868165072334,0.0,4.4852203672986395,3.086865038315616,0.025838548554993325,7.112016429191511,2
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.41750608402789213,0.0,0.5824939159721079,0.0,0.0,0.0,0.5824939159721079,0.0,0.0,0.41750608402789213,0.5824939159721079,0.41750608402789213,0.0,0.0,0.41750608402789213,0.5824939159721079,0.5824939159721079,0.41750608402789213,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5824939159721079,0.41750608402789213,1.2008187265775845,0.0004725549736564153,3.8421929442869676,2.212129337613318,0.0,3.97983677359595,3.6821794641914987,0.11750020326907706,6.929841371264519,2
1.0,0.0,0.0,0.0,0.4619428505755876,0.5380571494244124,0.0,1.0,0.4619428505755876,0.5380571494244124,0.0,0.0,0.0,0.0,0.4619428505755876,0.0,0.0,0.5380571494244124,0.0,0.4619428505755876,0.0,0.5380571494244124,0.5380571494244124,0.4619428505755876,1.0,0.0,1.0,0.0,1.0,0.0,0.5380571494244124,0.4619428505755876,1.0,0.0,0.5380571494244124,0.4619428505755876,0.0,1.0,0.0,4.592994461713741,0.00012014443016590944,22.310138819455418,2.5851000736504934,0.0,5.890698990377081,3.91388851618869,0.01030602245290543,7.411912334546436,2
0.009658686658222893,0.9903413133417771,0.0,0.0,0.009658686658222893,0.9903413133417771,0.0,1.0,0.0,0.009658686658222893,0.0,0.9903413133417771,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9903413133417771,0.0,0.009658686658222893,1.0,0.0,1.0,0.0,0.009658686658222893,0.9903413133417771,1.0,0.0,0.009658686658222893,0.9903413133417771,0.009658686658222893,0.9903413133417771,0.009658686658222893,0.9903413133417771,0.0,0.9903413133417771,0.009658686658222893,5.146224064668331,1.4771023500552156e-06,20.033893736444973,4.520514894648901,0.0,9.411989106091845,9.212197929542159,6.555586510178035,12.31716015494078,2
0.0002375235758845795,0.0,0.0,0.9997624764241154,0.0002375235758845795,0.9997624764241154,0.9997624764241154,0.0002375235758845795,0.0,0.0002375235758845795,0.0,0.0,0.9997624764241154,0.0,0.0,0.0002375235758845795,0.0,0.9997624764241154,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0002375235758845795,0.9997624764241154,1.0,0.0,0.0002375235758845795,0.9997624764241154,0.0002375235758845795,0.9997624764241154,0.0,0.9997624764241154,0.0002375235758845795,16.050189737162178,0.00797808159625935,29.998880617087856,2.857168413111483,0.0,7.087498803985746,11.2058312484022,9.071092941539225,14.698539452068005,2
1.0,0.0,0.0,0.0,0.18547290957672247,0.8145270904232775,0.0,1.0,0.0,0.18547290957672247,0.0,0.0,0.8145270904232775,0.0,0.8145270904232775,0.18547290957672247,0.0,0.0,0.0,0.0,0.8145270904232775,0.18547290957672247,0.18547290957672247,0.8145270904232775,1.0,0.0,0.18547290957672247,0.8145270904232775,1.0,0.0,1.0,0.0,0.18547290957672247,0.8145270904232775,0.18547290957672247,0.8145270904232775,0.0,0.0,1.0,8.119164974871296,0.00013884994568272378,22.78657586515383,3.9416610533324143,0.0,9.038005486939491,11.398994739144257,8.016796127242475,15.629148940955316,2
0.38396388991972574,0.0,0.6160361100802743,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.38396388991972574,0.6160361100802743,0.0,0.0,0.0,0.6160361100802743,0.0,0.38396388991972574,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.38396388991972574,0.6160361100802743,0.38396388991972574,0.6160361100802743,0.0,0.38396388991972574,0.6160361100802743,5.652115155869964,4.88897008740103e-05,22.22339879764417,2.0234373003453414,0.0,6.910436446884728,7.219264537479857,0.012077618649846422,41.27472066749911,2
0.06741009057474712,0.9325899094252529,0.0,0.0,0.06741009057474712,0.9325899094252529,0.0,1.0,0.0,0.9325899094252529,0.06741009057474712,0.0,0.0,0.0,0.06741009057474712,0.0,0.0,0.9325899094252529,0.06741009057474712,0.0,0.0,0.9325899094252529,0.9325899094252529,0.06741009057474712,1.0,0.0,0.9325899094252529,0.06741009057474712,1.0,0.0,0.06741009057474712,0.9325899094252529,0.06741009057474712,0.9325899094252529,0.0,1.0,0.0,0.06741009057474712,0.9325899094252529,0.2878089043808931,0.00012037836245087645,3.2198798962781567,3.922749608346738,0.0,7.175397765178748,2.182114332214502,0.011678697107411554,8.104737340920558,2
0.0,0.07002970574747103,0.0,0.929970294252529,0.0,1.0,0.929970294252529,0.07002970574747103,0.0,0.0,0.07002970574747103,0.0,0.929970294252529,0.0,0.0,0.07002970574747103,0.0,0.929970294252529,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.07002970574747103,0.929970294252529,1.0,0.0,0.07002970574747103,0.929970294252529,0.07002970574747103,0.929970294252529,0.0,1.0,0.0,15.838175810942609,0.0074952526806994265,30.351507122635567,3.0420720563058667,0.0,7.25781824437785,11.338982576913622,9.241179935284446,14.71038796998829,2
0.9905145663715019,0.009485433628498074,0.0,0.0,0.9905145663715019,0.009485433628498074,0.0,1.0,0.0,0.0,0.9905145663715019,0.0,0.009485433628498074,0.0,0.0,0.9905145663715019,0.009485433628498074,0.0,0.0,0.0,0.009485433628498074,0.9905145663715019,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,38.581484289525854,3.809960226911184,50.00013687480726,3.002914986566035,0.0,9.376940286285254,7.657033878722135,5.0478655925772244,8.792368319537783,2
1.0,0.0,0.0,0.0,0.05268383597722859,0.9473161640227714,0.9473161640227714,0.05268383597722859,0.0,0.0,0.05268383597722859,0.0,0.9473161640227714,0.0,1.0,0.0,0.0,0.0,0.0,0.05268383597722859,0.9473161640227714,0.0,0.9473161640227714,0.05268383597722859,1.0,0.0,0.05268383597722859,0.9473161640227714,1.0,0.0,0.0,1.0,0.05268383597722859,0.9473161640227714,0.0,1.0,0.0,1.0,0.0,0.0002000170649808273,0.00013558869544441803,0.008135452784254028,2.409849512410345,0.0,7.064709528564963,9.513821492281982,5.22843497488373,12.954416570997292,2
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08854341061361815,0.9114565893863819,0.0,0.0,0.0,1.0,1.0,0.0,0.9114565893863819,0.08854341061361815,1.0,0.0,0.08854341061361815,0.9114565893863819,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.18774977614897614,8.256099322224414e-05,0.7177730008809616,2.7349682678834104,0.0,6.648860893586138,5.234139258433587,0.2069181283227572,10.018838653889727,2
1.0,0.0,0.0,0.0,0.0,1.0,0.9624032267937391,0.03759677320626087,0.0,0.0,0.03759677320626087,0.0,0.9624032267937391,0.0,0.03759677320626087,0.9624032267937391,0.0,0.0,0.03759677320626087,0.0,0.0,0.9624032267937391,1.0,0.0,0.9624032267937391,0.03759677320626087,0.9624032267937391,0.03759677320626087,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9624032267937391,0.03759677320626087,9.646088762386302,9.290312641577852,11.788985094676859,3.9041848500727836,0.0,9.07463554005438,29.09245548445873,24.256673382179688,40.12090356491147,2
1.0,0.0,0.0,0.0,0.5202186731434952,0.47978132685650476,0.0,1.0,0.5202186731434952,0.47978132685650476,0.0,0.0,0.0,0.0,0.5202186731434952,0.0,0.0,0.47978132685650476,0.0,0.5202186731434952,0.0,0.47978132685650476,0.47978132685650476,0.5202186731434952,1.0,0.0,1.0,0.0,1.0,0.0,0.47978132685650476,0.5202186731434952,1.0,0.0,0.47978132685650476,0.5202186731434952,0.0,1.0,0.0,5.429831570529739,0.00011700414985301043,24.81630145372888,3.831686722613468,0.0,7.31084005719884,3.7882453804678615,0.011603178946585834,7.37207579810053,2
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5807572072273277,0.0,0.4192427927726723,0.0,0.5807572072273277,0.0,0.4192427927726723,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5807572072273277,0.4192427927726723,0.5807572072273277,0.4192427927726723,0.5807572072273277,0.4192427927726723,0.0,13.321979881079958,2.984769921491007,42.07700237768496,5.082067989555706,0.0,9.517822544969674,16.60647441688871,14.99039166967246,18.910829172315506,2
1.0,0.0,0.0,0.0,0.2716869710690041,0.7283130289309959,0.0,1.0,0.2716869710690041,0.0,0.7283130289309959,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2716869710690041,0.0,0.7283130289309959,0.7283130289309959,0.2716869710690041,1.0,0.0,1.0,0.0,1.0,0.0,0.7283130289309959,0.2716869710690041,1.0,0.0,0.7283130289309959,0.2716869710690041,0.0,1.0,0.0,5.415127399751466,8.743815176478088e-05,22.188395579862718,2.4648279255383607,0.0,7.130480579167839,1.89002728554915,0.0069603281160282165,5.4097433438098035,2
0.0,0.39828738397563557,0.0,0.6017126160243644,0.0,1.0,0.6017126160243644,0.39828738397563557,0.0,0.0,0.39828738397563557,0.0,0.6017126160243644,0.0,0.0,0.39828738397563557,0.0,0.6017126160243644,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.39828738397563557,0.6017126160243644,1.0,0.0,0.39828738397563557,0.6017126160243644,0.39828738397563557,0.6017126160243644,0.0,1.0,0.0,14.834015353827297,0.005223316951177367,31.997148210589696,3.9094398496896448,0.0,8.056140917828746,11.959960372627823,10.028462318243493,14.767517936307119,2
0.0,1.0,0.0,0.0,0.9083006648885699,0.09169933511143014,0.0,1.0,0.0,0.0,0.9083006648885699,0.0,0.09169933511143014,0.0,0.0,0.9083006648885699,0.09169933511143014,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9083006648885699,0.09169933511143014,0.9083006648885699,0.09169933511143014,0.9083006648885699,0.09169933511143014,0.0,0.9083006648885699,0.09169933511143014,33.63252523412196,3.760869209576972,50.00336689790166,5.157524374776785,0.0,9.49624418272281,20.6331190073198,15.043044346280027,26.302069456221226,2
0.6636295361715779,0.0,0.0,0.33637046382842206,0.0,1.0,0.33637046382842206,0.6636295361715779,0.0,0.0,0.6636295361715779,0.33637046382842206,0.0,0.0,0.6636295361715779,0.0,0.33637046382842206,0.0,0.33637046382842206,0.0,0.0,0.6636295361715779,1.0,0.0,1.0,0.0,0.6636295361715779,0.33637046382842206,0.6636295361715779,0.33637046382842206,0.6636295361715779,0.33637046382842206,1.0,0.0,0.6636295361715779,0.33637046382842206,0.0,1.0,0.0,5.184888729068662,0.00012978759872766006,23.41878261719574,2.447302859462309,0.0,7.995563824790429,2.332407643092054,0.030334320256964246,6.9136524822068175,2
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5225191916345231,0.4774808083654769,0.0,0.0,0.0,1.0,1.0,0.0,0.4774808083654769,0.5225191916345231,1.0,0.0,0.5225191916345231,0.4774808083654769,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.1035280991843617,0.0001169701300441968,3.4954864568328925,2.4770778721367677,0.0,6.873819183290822,4.745612615655834,0.13451660345011845,10.960499700410596,2
0.26772819281535487,0.0,0.7322718071846451,0.0,0.7322718071846451,0.26772819281535487,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.26772819281535487,0.0,0.7322718071846451,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.26772819281535487,0.7322718071846451,0.0,14.456816869937409,1.8520761072263752,38.31401239618051,5.796476887798104,0.0,8.31918647351648,12.234481859210561,9.716042911511012,16.14786571836899,2
0.9966536379570208,0.003346362042979223,0.0,0.0,0.9966536379570208,0.003346362042979223,0.0,1.0,0.0,0.0,0.9966536379570208,0.0,0.003346362042979223,0.0,0.0,0.9966536379570208,0.0,0.003346362042979223,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.003346362042979223,0.9966536379570208,0.0,1.0,0.0,0.0,1.0,38.60385633599333,3.747211574541911,50.00000006692724,3.0056234717111088,0.0,9.376323374536625,7.567532801648416,4.940382786907035,8.7095138480683,2
1.0,0.0,0.0,0.0,0.5326892334623474,0.4673107665376526,0.0,1.0,0.0,0.5326892334623474,0.4673107665376526,0.0,0.0,0.0,0.4673107665376526,0.5326892334623474,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4673107665376526,0.5326892334623474,6.133176446168433,8.582036210859497e-05,21.31032314787327,3.139987338185661,0.0,7.055724886383944,8.945894340599578,0.059694388487777764,19.322249594879956,2
1.0,0.0,0.0,0.0,0.7029971235451178,0.2970028764548822,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.7029971235451178,0.2970028764548822,0.0,1.0,0.0,1.0,0.0,1.4993286792758338,0.00010906673929868037,4.8681220738467665,2.3176081701235334,0.0,6.225827014117468,3.9190219994287716,0.0469605043329174,10.516110848939578,2
0.8528218216919013,0.14717817830809865,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.14717817830809865,0.8528218216919013,0.0,0.8528218216919013,0.14717817830809865,0.0,0.0,0.0,0.14717817830809865,0.8528218216919013,0.0,0.14717817830809865,0.8528218216919013,1.0,0.0,0.0,1.0,1.0,0.0,0.8528218216919013,0.14717817830809865,0.0,1.0,0.0,1.0,0.0,0.14717817830809865,0.8528218216919013,7.9466076343682595,0.00011675389935626927,22.24235298457336,4.12578259364658,0.0,9.481084132335315,11.666299026355547,9.347324269107808,15.039484096666703,2
0.7155533152342419,0.0,0.0,0.2844466847657581,0.7155533152342419,0.2844466847657581,0.2844466847657581,0.7155533152342419,0.0,0.7155533152342419,0.0,0.2844466847657581,0.0,0.0,0.0,0.7155533152342419,0.2844466847657581,0.0,0.2844466847657581,0.0,0.0,0.7155533152342419,1.0,0.0,1.0,0.0,0.7155533152342419,0.2844466847657581,0.7155533152342419,0.2844466847657581,0.7155533152342419,0.2844466847657581,1.0,0.0,0.7155533152342419,0.2844466847657581,0.0,0.2844466847657581,0.7155533152342419,6.112659409003516,0.00018433899550314567,25.33270616838737,3.300419317970668,0.0,7.74254645553402,7.477751408189029,0.10040556207894805,14.692649189245861,2
1.0,0.0,0.0,0.0,0.41089146552910516,0.5891085344708948,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5891085344708948,0.0,0.41089146552910516,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5891085344708948,0.41089146552910516,0.5891085344708948,0.41089146552910516,0.5891085344708948,0.0,0.41089146552910516,20.607323235444227,10.854665127288996,38.24515880853123,3.828224032172355,0.0,8.524037127281517,18.917961479638794,17.24490896876097,20.74585879044706,2
0.7227343543032264,0.0,0.0,0.2772656456967736,0.0,1.0,0.2772656456967736,0.7227343543032264,0.0,0.0,0.0,0.0,1.0,0.0,0.7227343543032264,0.0,0.0,0.2772656456967736,0.0,0.0,0.7227343543032264,0.2772656456967736,0.2772656456967736,0.7227343543032264,1.0,0.0,0.2772656456967736,0.7227343543032264,0.7227343543032264,0.2772656456967736,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2772656456967736,0.7227343543032264,10.545293921375627,0.0023115016234039184,24.673046664277773,3.7234527693628507,0.0,8.823180738499017,11.843886017372284,9.611686835127013,15.289042561986431,2
0.08966089794246568,0.0,0.0,0.9103391020575343,0.0,1.0,0.9103391020575343,0.08966089794246568,0.0,0.0,0.08966089794246568,0.0,0.9103391020575343,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.08966089794246568,0.9103391020575343,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,15.676172548346207,0.007325727357913739,31.7936094046632,3.0428265668734125,0.0,7.301124434261394,11.24522846194424,9.204066672602705,14.690716004848742,2
1.0,0.0,0.0,0.0,0.04510067722032318,0.9548993227796768,0.0,1.0,0.0,0.0,0.04510067722032318,0.0,0.9548993227796768,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9548993227796768,0.04510067722032318,1.0,0.0,0.04510067722032318,0.9548993227796768,1.0,0.0,1.0,0.0,1.0,0.0,0.04510067722032318,0.9548993227796768,0.04510067722032318,0.9548993227796768,0.9548993227796768,0.04510067722032318,0.0,7.27668903572297e-05,6.665323144472874e-05,9.075257746774001e-05,3.3723207439229133,0.0,9.437803770126939,15.2526292012342,13.366040583784516,52.271537857479316,2
0.8905324013208848,0.10946759867911515,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.8905324013208848,0.10946759867911515,0.0,0.0,0.8905324013208848,0.10946759867911515,0.0,0.0,0.0,0.10946759867911515,0.0,0.8905324013208848,1.0,0.0,1.0,0.0,0.8905324013208848,0.10946759867911515,1.0,0.0,0.8905324013208848,0.10946759867911515,0.8905324013208848,0.10946759867911515,0.8905324013208848,0.10946759867911515,0.0,1.0,0.0,5.4046229677001305,1.3879669657419417e-05,18.967114307987508,2.987490933354363,0.0,7.314665923449875,9.559171108122982,0.7312270056921301,21.794581755572533,2
0.39163014054035605,0.0,0.0,0.608369859459644,0.39163014054035605,0.608369859459644,0.608369859459644,0.39163014054035605,0.0,0.39163014054035605,0.0,0.608369859459644,0.0,0.0,0.0,0.39163014054035605,0.608369859459644,0.0,0.608369859459644,0.0,0.0,0.39163014054035605,1.0,0.0,1.0,0.0,0.39163014054035605,0.608369859459644,0.39163014054035605,0.608369859459644,0.39163014054035605,0.608369859459644,1.0,0.0,0.39163014054035605,0.608369859459644,0.0,0.608369859459644,0.39163014054035605,5.3951017212651085,0.00022635827733211907,27.445543663804447,3.1412163028705846,0.0,8.522996263176704,6.460130924188036,0.09466559483489619,13.058858437651827,2
0.12443755729685635,0.0,0.8755624427031437,0.0,0.8755624427031437,0.12443755729685635,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8755624427031437,0.0,0.12443755729685635,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8755624427031437,0.12443755729685635,0.8755624427031437,0.12443755729685635,0.0,1.0,0.0,14.157783693450748,0.5695080381706767,40.39451088795876,5.881939464694993,0.0,8.067643142271686,9.612686839573751,7.099074414686185,14.079831392503795,2
0.956415697559425,0.0,0.043584302440574985,0.0,0.956415697559425,0.043584302440574985,0.0,1.0,0.0,0.956415697559425,0.043584302440574985,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.043584302440574985,0.0,0.956415697559425,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.956415697559425,0.043584302440574985,0.956415697559425,0.043584302440574985,0.0,0.0,1.0,6.701041381248917,0.00014405021633901986,23.514614990040155,3.357436330222547,0.0,7.046912162525156,8.256446044265397,0.10149981667484995,17.720773404756493,2
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7979893221433834,0.0,0.20201067785661664,0.0,0.7979893221433834,0.0,0.20201067785661664,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7979893221433834,0.20201067785661664,0.7979893221433834,0.20201067785661664,0.7979893221433834,0.20201067785661664,0.0,13.870226582620052,4.100966876801615,39.11340673297923,5.1392313647467756,0.0,9.5357027031163,18.464782995715293,16.65785017752006,20.517784191516682,2
0.0,0.7410173483981863,0.0,0.25898265160181366,0.0,1.0,0.25898265160181366,0.7410173483981863,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7410173483981863,0.25898265160181366,0.25898265160181366,0.7410173483981863,0.7410173483981863,0.25898265160181366,0.0,1.0,0.0,0.25898265160181366,0.7410173483981863,12.444142322795013,0.002084994891524655,44.82045833050392,5.172390147524495,0.0,8.921148241489874,11.102074691871804,7.821453516079576,15.834705717411781,2
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5.078065740318074,6.274555794183765e-05,19.909734855372857,3.51149984406835,0.0,6.721216602597106,3.038909174294899,2.36765e-05,7.72769,2
0.9823305150800816,0.0,0.017669484919918377,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.017669484919918377,0.0,0.9823305150800816,0.0,0.9823305150800816,0.017669484919918377,0.0,0.0,0.0,0.017669484919918377,0.9823305150800816,0.0,0.017669484919918377,0.9823305150800816,1.0,0.0,0.017669484919918377,0.9823305150800816,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,8.385804467750784,0.00013570566319416936,22.659368659090735,4.011403141930246,0.0,9.441900888259802,11.976143928059553,9.645039759771795,16.17251390912348,2
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.11580102186849706,0.0,0.8841989781315029,1.0,0.0,0.8841989781315029,0.11580102186849706,0.8841989781315029,0.11580102186849706,1.0,0.0,1.0,0.0,0.8841989781315029,0.11580102186849706,0.8841989781315029,0.11580102186849706,0.0,0.8841989781315029,0.11580102186849706,5.110515673226148,2.0855112976226535e-05,17.531026347190497,2.8517039423288426,0.0,7.037665030972173,9.157925440494532,0.008285342070053138,23.372365972239734,2
