lanes,is_intersection,is_two_way_street,bike_maneuver,vehicle_maneuver,maneuver_direction,sidewalk_climbs,running_red_light,drive_opposite_direction,bad_roundabout,driving_between_lanes,crossings_without_priority,vehicle_speed_max,bike_speed_max,level,real_risk
1,yes,yes,stop,turn_right,same_direction,no,no,no,no,no,no,17.687113686288555,2.2253849129411267,hard,danger
2,yes,no,straight,turn left,same_direction,no,no,no,no,no,no,30.0,4.94343154285028,hard,danger
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,20.000456457245477,22.308229407698178,hard,danger
1,no,yes,turn left,straight,same_direction,no,no,no,no,yes,no,64.722988909137,8.721828914958008,normal,danger
2,yes,yes,straight,straight,same_direction,no,no,no,no,no,yes,50.000103417497044,10.816888412115302,normal,danger
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,20.17384256754718,28.257633349135084,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,40.511755773042665,4.94500617083413,hard,danger
1,no,yes,straight,turn left,same_direction,no,no,no,no,no,no,24.3001256485312,15.992846926414266,normal,danger
2,no,yes,straight,stop,same_direction,no,no,no,no,no,no,9.094384129303198e-05,19.05362973725575,normal,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,49.279769170764524,21.86529471869942,hard,danger
3,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.892795047043535,25.517680956153278,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,16.968530146192236,53.75008793218066,easy,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,25.000713779040044,9.56857616256209,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00025843143119,13.160564242532535,hard,danger
2,yes,no,turn left,turn left,opposite_direction,no,no,yes,yes,yes,yes,30.000009884198953,17.395569416262255,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,29.09137912676881,26.182507903446005,easy,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.0,22.867984476357627,normal,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,20.1988292694358,47.60671132464295,easy,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,0.645347437388085,14.159383312184154,normal,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.007838542759885,36.82594477080044,normal,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.000175973480445,12.351367766589819,hard,danger
1,no,yes,straight,stop,opposite_direction,no,no,yes,no,no,no,4.866249063697661,14.025543224213328,normal,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,38.508393082897065,16.515822048230174,normal,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,51.493156380328074,13.19181613222543,hard,danger
2,no,yes,straight,stop,same_direction,no,no,no,no,no,no,9.27231332233056e-05,18.92942499483459,normal,danger
2,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00998051951265,21.497408655078523,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,59.22367972755809,10.749322342667352,easy,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,49.385892694516784,12.23313844619056,normal,danger
1,no,yes,stop,straight,same_direction,no,no,no,no,yes,no,20.00035653594763,13.133817074947267,normal,danger
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,30.000513125086165,20.72654828469488,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,26.2482615319575,13.584009310868948,normal,danger
2,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,46.3469989977316,51.913433229487545,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,20.911484316819152,34.217125503509465,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00022068817921,37.28050897210614,hard,danger
1,no,no,straight,stop,opposite_direction,no,no,yes,no,no,no,7.516429750944954e-05,20.836480211736955,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,49.556257047711426,17.15168502237808,normal,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,6.040735393544056,20.062185131105846,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.01206245889881,27.01820644880726,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,46.69763545294669,33.758042506266975,hard,danger
1,yes,yes,straight,straight,from_right,no,yes,yes,no,no,yes,16.387781139738962,24.942657389321035,normal,danger
2,yes,no,turn_right,turn left,opposite_direction,no,no,yes,yes,no,no,25.81756963709381,13.730195796775398,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,20.000126908606656,44.133033023476656,normal,danger
3,yes,yes,straight,stop,same_direction,no,no,no,no,no,no,19.27424638944573,12.353706909644057,hard,danger
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,50.01374432928346,10.7826787777879,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,59.73633025502748,35.0020993020326,easy,danger
3,no,yes,straight,straight,same_direction,no,no,no,no,no,no,79.35544770402007,16.019339580274472,normal,danger
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,30.008294979977038,22.333483454118337,hard,danger
2,yes,no,turn_right,turn left,opposite_direction,no,no,yes,yes,no,no,30.001777097032765,10.043291874012418,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,48.88927655102422,31.203161548947698,easy,danger
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,24.062237586338565,19.037254215438747,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,37.44579538356446,9.01367450040573,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,38.979000946972086,8.684607189859573,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,20.000184211892314,27.38960215522893,easy,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,0.00014852085808308307,15.075980050065734,hard,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,7.665288325461667,23.852701623023325,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,47.08474779674578,16.296097713731537,normal,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,0.00011406436791696618,18.487231941546142,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,20.010674231987174,19.79041429651143,normal,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,21.730625919084353,31.857197687259916,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,47.56219116371981,36.366285706102005,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,20.001329250390135,49.88330589745495,easy,danger
2,yes,yes,turn left,straight,same_direction,no,no,no,no,no,yes,43.49176784391696,12.739747533967842,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,45.73611742560031,24.654374869074218,easy,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,41.46444763817693,7.468707291591683,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,20.227732052322324,13.413479029988691,normal,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,20.00053007052186,23.660783554330923,normal,danger
1,no,yes,stop,straight,opposite_direction,no,no,no,no,yes,no,28.763333695714536,1.4982983554401272,normal,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,37.32925025357831,11.85941916879788,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.0,29.564779641938276,hard,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,8.084720434926152e-05,25.876662160816124,hard,danger
3,yes,no,turn_right,turn left,opposite_direction,no,no,yes,yes,no,no,21.091114342011586,9.889897485814082,hard,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,8.695108412322373e-05,25.98406662696948,hard,danger
1,yes,no,turn left,turn left,from_left,no,no,yes,yes,yes,yes,21.423410164867285,10.819523199512984,hard,danger
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,yes,17.80895025923663,27.8456,hard,danger
2,yes,no,turn_right,turn left,opposite_direction,no,no,yes,yes,no,no,30.000035816271804,16.840337804419885,hard,danger
2,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,29.916041324840315,13.64358133625432,normal,danger
1,yes,yes,stop,turn_right,same_direction,no,no,no,no,no,no,15.433369427288522,6.1982985232682575,easy,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,28.31748267908741,8.076863618887234,hard,danger
1,no,yes,straight,stop,opposite_direction,no,no,yes,no,no,no,5.2009360186619915,14.758266504551962,normal,danger
2,no,yes,straight,stop,same_direction,no,no,no,no,no,no,9.032081735508573e-05,19.097120367667888,normal,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,50.00332350785124,28.32168168181035,normal,danger
2,no,yes,straight,stop,same_direction,no,no,no,no,no,no,0.00012050979008471721,10.756856538173983,normal,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00024390620285,12.42511867852189,hard,danger
2,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,50.001137003919204,19.334114279806357,easy,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00041756199365,37.83003231855271,hard,danger
2,no,yes,straight,stop,same_direction,no,no,no,no,no,no,7.237606267216619e-05,18.47465165360723,normal,danger
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,20.00009712173237,24.975387953802958,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,25.55958882683458,16.23386853246491,normal,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,20.0002,13.829419454386718,hard,danger
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,yes,no,no,20.249466760909502,10.217614179217184,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,23.14818594679666,22.935568210922447,easy,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,63.045405390564795,13.902274196308147,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,28.744927361528916,52.497340281053866,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,20.000429882488238,50.91634254468109,normal,danger
1,no,yes,straight,stop,opposite_direction,no,no,yes,no,no,no,3.974845559234588,14.363850559907096,normal,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00498149937277,28.87531353458181,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,45.25702286844421,19.662840228817586,hard,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,8.373525911121825e-05,26.00443128587478,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,16.377738711262204,50.97646412702991,easy,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,42.46540947336967,23.813648329425597,easy,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,48.94707212111227,11.490725602311587,normal,danger
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,30.003965427823214,16.527203969008724,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,21.55878009851196,20.4089570881103,normal,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,7.917561194173565e-05,29.171654632643833,hard,danger
2,no,yes,straight,stop,same_direction,no,no,no,no,no,no,0.00014070213415741687,11.847457080104977,normal,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,1.6035148073918034e-05,25.77158312741551,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,59.80772878198608,10.141007109026258,normal,danger
1,yes,yes,straight,straight,from_left,no,no,yes,no,no,yes,14.068573473150934,13.373837926300176,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,21.29147359037245,8.112131601547953,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,21.377715441563534,13.51542342317286,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,25.003242094468327,8.151499497467686,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,22.463287517201945,10.289359974894122,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00100687258457,26.926245309894416,hard,danger
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,14.883332094919998,13.685871460481259,easy,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,6.945798512934268e-05,25.927043610333023,hard,danger
2,yes,yes,turn left,straight,same_direction,no,no,no,no,no,yes,50.0,11.099778279052737,hard,danger
1,yes,yes,stop,straight,same_direction,no,no,no,no,no,no,50.00163677246827,6.4622310560268135,hard,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,1.4944139996911095e-05,25.766759620175797,hard,danger
2,yes,no,turn_right,turn left,opposite_direction,no,no,yes,yes,no,no,30.000273424848324,12.571339922933362,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,21.72247342013571,60.20978285333816,normal,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,4.431291256669114e-05,30.208778761564943,hard,danger
1,yes,yes,straight,stop,same_direction,no,yes,no,no,no,yes,13.231364336902294,45.88676556518147,easy,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,49.80808552429859,4.264029189039464,normal,danger
1,no,yes,turn left,turn left,same_direction,no,no,no,no,no,yes,30.043428225521456,9.626456343904968,easy,danger
2,yes,yes,turn left,straight,same_direction,no,no,no,no,no,yes,53.49978950897597,20.443902310664775,hard,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,0.00012558690503581307,36.06611042728384,normal,danger
1,no,yes,straight,stop,opposite_direction,no,no,yes,no,no,no,0.00012897150599786445,17.1474477391833,normal,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,15.510823137636711,52.15427682650719,easy,danger
2,yes,yes,stop,turn_right,same_direction,no,no,no,no,no,no,10.102474450805017,2.1255189122083302,easy,danger
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,30.008597838976502,21.87843100478929,hard,danger
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,13.033137181916052,8.943605393075718,easy,danger
1,yes,yes,turn left,straight,from_right,no,yes,yes,no,no,yes,6.22191854131293,8.502201689969695,normal,danger
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,21.39569642081795,21.799550877038147,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,20.00045174565156,47.47130212466676,normal,danger
2,no,yes,straight,stop,same_direction,no,no,no,no,no,no,0.00011505429280687564,12.006733907375304,normal,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00012063337184,12.171711932093125,hard,danger
1,no,no,straight,stop,opposite_direction,no,no,yes,no,no,no,0.0001096869855796938,27.09046576326443,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00669134897734,28.866430664508478,hard,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,1.8205923772649761,18.402400090406434,normal,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,18.463203857566395,41.753862426664476,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,25.000799705199455,9.70368645562229,hard,danger
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,20.569996133572573,21.86742699398344,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,24.0,22.630022849708304,easy,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,8.61732399639521e-05,26.001951973710533,hard,danger
1,no,no,straight,stop,opposite_direction,no,no,yes,no,no,no,0.00010511463506197052,17.746032761572504,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,28.450798361306227,26.21157570803475,easy,danger
3,yes,no,straight,turn left,same_direction,no,no,no,no,no,no,20.003326362818523,12.914444703705591,hard,danger
1,yes,no,turn left,turn left,from_left,no,no,yes,yes,yes,yes,19.704801907188198,11.511969924733023,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,47.669086125200366,30.387262513940044,normal,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,yes,15.987011667258919,60.26965366651453,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,42.0939560381641,22.703978820388976,hard,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,8.405368712292471e-05,25.941051656629515,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00073607068667,5.982080905455519,easy,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,7.996741500038393e-05,25.997815727298793,hard,danger
3,no,yes,straight,stop,same_direction,no,no,no,no,no,no,7.387125329937611e-05,39.0966854807571,normal,danger
1,yes,yes,turn left,straight,same_direction,no,no,no,no,yes,yes,38.66422762376487,12.11015022678749,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.002080816842295,43.08103202596751,normal,danger
1,no,yes,straight,stop,opposite_direction,no,no,no,no,yes,no,9.274715472341404e-05,41.72111855833213,normal,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.009494050806836,27.691816974221062,hard,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,9.778056599078481e-05,10.386045706063426,normal,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,0.00014489153660432092,33.65644226869008,normal,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,37.908171562677246,14.020022264968844,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,20.93719229756053,28.870015739665337,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,0.00017453989761646274,28.271672523191278,hard,danger
3,yes,no,turn left,turn left,from_left,no,no,yes,yes,yes,yes,30.0,12.69012051545781,hard,danger
1,yes,yes,stop,turn_right,same_direction,no,no,no,no,no,no,22.577920831368957,2.7144729239090015,easy,danger
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,12.844786688253661,8.460841037495452,easy,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,20.000915426985227,43.708112001260126,normal,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,19.839227956162546,29.062179035639385,easy,danger
1,yes,yes,straight,straight,from_left,no,no,yes,no,no,yes,8.232991983888315,16.884844644611963,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,51.98929089651272,25.74430613012627,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,20.000263434402097,22.72723914225101,easy,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,34.03936315972354,5.850892551681252,hard,danger
2,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,50.01290297335226,11.053745789624795,hard,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,0.6438031143226377,18.51345358808257,normal,danger
2,yes,no,turn left,turn left,from_left,no,no,no,no,yes,yes,18.873641485025047,10.261308312201582,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,69.18160569394827,10.931396647952406,normal,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00047949177051,11.675286332456135,hard,danger
1,yes,yes,stop,turn_right,from_left,no,no,yes,no,no,no,36.77113539426783,4.434071522981253,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,20.00000869202881,28.262345930447978,normal,danger
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,30.00132402542073,22.259157286875833,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00161131963972,25.689391811055064,normal,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,20.000276368157746,27.190459113718752,normal,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,49.6848027077037,13.193356471363488,normal,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,9.911374089957014e-05,16.629705138979613,hard,danger
2,yes,yes,turn left,straight,same_direction,no,no,no,no,no,yes,50.00078241903986,21.846331795204158,hard,danger
1,no,yes,turn left,turn left,same_direction,no,no,no,no,no,yes,30.56161062076568,2.0304441086718636,easy,danger
1,no,yes,straight,turn left,same_direction,no,no,no,no,no,no,30.000335408275866,15.149436229108387,normal,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,9.865680110675688,19.09796627777384,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,18.75323255811866,41.50020290514043,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.13551628430136,30.960929705469525,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,20.000160577481935,26.774819675620808,easy,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00004744535835,22.32268876669662,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,yes,16.089918491594993,63.9739356419162,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,40.79952972163688,20.12875330100566,hard,danger
1,yes,yes,stop,turn_right,from_left,no,no,no,no,no,no,43.09093467048088,7.2632010496137855,hard,danger
1,yes,yes,straight,turn_right,from_left,no,no,yes,no,no,no,18.38947354649564,7.111583683329103,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,20.0002,13.159030110589297,hard,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,9.395228480095913e-05,23.21140094949114,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00123993960706,25.334608652243777,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,20.014219244736275,40.03473996211084,hard,danger
1,yes,yes,stop,turn_right,same_direction,no,no,no,no,no,no,24.451760647623086,0.9096095070811079,easy,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,20.000295097722084,13.70454357015136,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,20.000223119048098,34.88033414397969,easy,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,0.11985292800767766,27.592080349655248,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,42.0110364105864,10.310937513719056,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,48.260197837182034,41.03001210606409,normal,danger
1,yes,no,turn_right,stop,from_left,no,no,no,no,yes,yes,0.0007669464697932899,9.598790145852895,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,45.61354615651771,15.143880594191058,normal,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,49.64427834916797,19.114884574999753,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,47.20764569192842,19.6057707545952,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,yes,16.544623236267892,63.731846603855125,hard,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,0.06637120375584363,24.8599,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.0,25.35199731901538,hard,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,7.627421928003683e-05,25.663636263234068,hard,danger
2,yes,no,turn left,turn left,from_left,no,no,no,no,yes,yes,24.53239546223954,9.566877823055904,hard,danger
1,yes,yes,turn left,straight,opposite_direction,no,yes,yes,no,no,yes,9.805959500005033,9.670628115095301,normal,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,20.810655049723874,12.224439959926169,normal,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,17.43502650133528,39.84879668241266,hard,danger
1,yes,no,turn_right,stop,opposite_direction,no,no,no,no,yes,yes,0.00025388976858797954,5.383045338759368,hard,danger
1,yes,yes,straight,straight,from_left,no,no,yes,no,no,yes,13.289838790033933,13.88400282560334,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,16.896789525908435,22.230435112640627,hard,danger
2,no,yes,straight,stop,same_direction,no,no,no,no,no,no,0.0001301407581831299,13.55344599202891,normal,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,19.27756195055953,24.620910644163732,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,39.96410447793434,14.231749425747084,hard,danger
1,no,no,straight,stop,opposite_direction,no,no,yes,no,no,no,0.00010049350270884774,19.726568935056758,hard,danger
2,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,55.89320322271639,29.678743624982264,easy,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,48.33751016764446,19.340856716081348,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,36.1510716412022,29.5720616007703,hard,danger
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,30.00146741056745,25.18723002832231,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,20.000010364707364,23.413369306630006,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,72.26261786234855,10.426820466351955,normal,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,60.000766163658554,34.88887083048298,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,20.0001,43.8056415861956,normal,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,16.172919159603314,40.10311317488878,hard,danger
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,50.004641895367634,3.617119332743025,hard,danger
2,yes,yes,turn left,straight,same_direction,no,no,no,no,no,yes,50.0,11.506860311753693,hard,danger
1,yes,yes,stop,turn_right,from_left,no,no,no,no,no,no,43.17065956390993,7.307115297093926,hard,danger
2,yes,no,turn_right,turn left,opposite_direction,no,no,yes,yes,no,no,30.001290404355558,12.537866710769764,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,44.16736355237441,25.05829197502068,easy,danger
2,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00756461200572,21.548404320621756,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00028294571313,30.525013150026805,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,5.603680319071365,19.2063,hard,danger
2,no,yes,straight,stop,same_direction,no,no,no,no,no,no,0.00012713717205784772,33.84591248516289,normal,danger
1,no,yes,stop,straight,same_direction,no,no,no,no,yes,no,26.778178106692955,1.5544435640227272,normal,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,48.840898642589586,14.766179769619939,normal,danger
2,yes,yes,straight,straight,same_direction,no,no,no,no,no,yes,47.7699274413818,17.068248815939864,normal,danger
2,no,yes,straight,stop,same_direction,no,no,no,no,no,no,0.00014458131220252652,9.936626849404623,normal,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,19.975715939580677,15.70235388892895,easy,danger
3,yes,no,straight,turn left,same_direction,no,no,no,no,no,no,20.61659543178962,8.466875299640224,hard,danger
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,20.000081876693383,25.57701817231616,hard,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,3.504752330426559e-05,26.00137160013828,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,50.01017111159669,9.194363916217371,easy,danger
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,20.651809321787603,21.860021973486734,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,20.000184182877675,8.14810898546638,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,38.88910791278275,26.970800761949757,easy,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,27.001022839612887,63.80500838365625,normal,danger
