lanes,is_intersection,is_two_way_street,bike_maneuver,vehicle_maneuver,maneuver_direction,sidewalk_climbs,running_red_light,drive_opposite_direction,bad_roundabout,driving_between_lanes,crossings_without_priority,vehicle_speed_max,bike_speed_max,level,real_risk
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00061020073,10.908264751165666,normal,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,0.5958944607279701,9.002227491800216,hard,collision
2,yes,yes,straight,stop,from_right,no,no,no,no,no,yes,20.154496373736638,53.424755099073714,normal,collision
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,42.87341761139339,12.339058749190917,normal,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,yes,yes,50.0,14.858535900548814,normal,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,57.4029570878389,12.294496645317892,normal,collision
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,43.765313636247875,14.26752027422236,hard,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,25.08197257717884,10.387522834686994,hard,collision
1,yes,yes,stop,straight,same_direction,no,no,no,no,no,no,23.31872111496922,8.628928338876396,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,47.61622851809281,15.608015468151901,hard,collision
2,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,66.34625112257216,8.914180925748266,normal,collision
4,yes,yes,turn left,turn_right,from_right,no,no,no,no,yes,no,30.0000107957781,10.962361252792366,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,yes,50.1857086451143,37.9384538105977,normal,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,22.839578661952938,15.220533165331235,hard,collision
1,yes,yes,straight,stop,from_left,no,yes,yes,no,no,yes,16.212274979712653,14.26605085308353,normal,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,46.924980638266206,14.667536089338025,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00129525323241,19.726449722907574,hard,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,21.291415003834217,8.76466050013041,hard,collision
2,yes,yes,turn_right,turn_right,from_right,no,yes,no,no,no,yes,16.215831971081805,54.119936964241546,hard,collision
1,yes,yes,turn_right,turn_right,same_direction,no,no,no,no,no,yes,17.67530407986647,46.614831357776616,hard,collision
1,no,yes,straight,stop,from_right,no,no,no,no,yes,no,7.833942914684776,9.054402480447818,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,46.920334102716396,10.586447418348731,hard,collision
1,yes,yes,turn_right,turn_right,same_direction,no,no,no,no,no,yes,17.963622393618756,42.64574582244469,hard,collision
1,yes,yes,straight,stop,from_right,no,yes,yes,no,no,yes,12.886683169482309,22.598854786366896,normal,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,19.319343787407533,20.265651362107707,hard,collision
2,yes,yes,turn_right,turn_right,same_direction,no,no,no,no,yes,yes,50.0,15.636622193370973,normal,collision
1,yes,yes,stop,turn_right,same_direction,no,no,no,no,no,no,17.342470063133426,7.943360006049718,hard,collision
1,yes,yes,stop,turn_right,same_direction,no,no,no,no,no,no,17.677307360029808,9.024859569762233,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,46.65078198486859,11.530155229607313,hard,collision
1,no,yes,straight,stop,from_right,no,no,no,no,no,no,0.2913640160856938,19.399759134481112,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00043619473109,29.77346472114776,hard,collision
1,yes,yes,straight,stop,from_right,no,yes,yes,no,no,yes,24.229681072750793,13.230438382015661,normal,collision
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,0.27858083174925347,8.392673887084364,hard,collision
1,yes,yes,stop,turn left,same_direction,no,no,no,no,yes,no,27.9112718896705,7.027635129231054,hard,collision
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,16.07080730204376,22.432035432574033,hard,collision
1,yes,yes,straight,stop,from_left,no,yes,yes,no,no,yes,2.1749558654104946,14.87533460798914,normal,collision
1,yes,yes,straight,stop,from_left,no,yes,yes,no,no,yes,1.9255977767936234,14.482362836737796,normal,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,48.367050195877134,8.196681740308218,hard,collision
2,yes,yes,turn_right,turn_right,same_direction,no,yes,no,no,no,yes,32.56373708532761,49.64973427277759,normal,collision
3,yes,yes,straight,turn left,same_direction,no,no,no,no,yes,yes,30.84978578406006,11.72574022009493,hard,collision
2,yes,yes,turn_right,turn_right,same_direction,no,no,no,no,no,yes,16.674763866399008,54.56260535135946,hard,collision
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,39.15212329310815,14.318339889619496,normal,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,4.069109643305474,14.888743011143848,hard,collision
1,yes,yes,straight,stop,from_left,no,yes,yes,no,no,yes,10.314550009999763,26.4893,normal,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,yes,yes,50.000077741195014,6.527487121733996,normal,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00055399710932,11.094892450612576,hard,collision
1,yes,yes,straight,stop,from_left,no,yes,yes,no,no,yes,13.889749424972894,26.38648167545282,normal,collision
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,40.56623371435686,13.048037582524548,hard,collision
2,yes,yes,straight,turn_right,from_right,no,no,no,no,no,yes,16.39458690745335,54.08838637313483,normal,collision
2,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,38.53696704494109,14.110289224337764,hard,collision
1,yes,yes,straight,stop,from_right,no,yes,yes,no,no,yes,16.236466828781218,23.644598503787538,normal,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.000875670092114,29.153156814201107,hard,collision
1,yes,yes,straight,stop,same_direction,no,no,no,no,no,no,31.00684489791319,12.746594562886742,hard,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,0.15002094247374825,12.288244543054953,hard,collision
2,yes,yes,straight,turn_right,same_direction,no,no,no,no,yes,yes,47.37122198527119,17.100179772614577,normal,collision
1,no,yes,straight,stop,from_right,yes,no,no,no,yes,no,22.581402679148606,7.2291740966499045,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,42.6697699595849,18.11090637741694,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,42.15467527345891,20.040811386741105,hard,collision
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,49.050205935091654,26.131725862005194,hard,collision
1,no,yes,straight,turn_right,same_direction,no,no,no,no,no,no,20.45623570480992,11.83222327310368,hard,collision
1,no,yes,straight,stop,from_right,yes,no,no,no,yes,no,0.21940454776512403,8.923557222714269,hard,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,yes,yes,50.00290454942288,15.01040451790298,normal,collision
1,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,57.568339874295475,12.242663075112063,hard,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,2.1169533663818596,11.87031615878134,hard,collision
4,yes,yes,straight,turn_right,same_direction,no,no,no,no,yes,yes,30.000318317067773,7.508835665479479,hard,collision
2,yes,yes,straight,turn left,same_direction,no,no,no,no,yes,yes,34.46221978227073,14.455474238010032,hard,collision
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,46.29344674289947,22.795290517495918,hard,collision
2,yes,yes,straight,turn_right,same_direction,no,no,no,no,yes,yes,35.60149047528845,17.53680949292745,normal,collision
1,no,yes,straight,stop,from_right,yes,no,no,no,yes,no,0.876838530644787,8.38911695004499,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,46.18428351183208,25.31189483993508,hard,collision
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,0.005585210740608143,19.001734145471765,hard,collision
2,yes,yes,straight,straight,same_direction,no,no,no,no,no,no,61.55471901075083,7.532191574344616,normal,collision
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,44.04722865476929,11.830712570242273,hard,collision
1,yes,yes,stop,turn_right,same_direction,no,no,no,no,no,no,20.99683869651917,19.300598166788607,hard,collision
2,yes,yes,turn_right,turn_right,same_direction,no,no,no,no,no,yes,21.829431638270353,48.44663224584146,hard,collision
2,yes,yes,turn_right,stop,from_right,no,yes,no,no,no,yes,23.829482111219413,52.776113026972716,normal,collision
1,yes,yes,reverse,stop,from_right,no,yes,yes,no,no,yes,14.321614868905721,26.079455915941622,normal,collision
2,yes,yes,straight,straight,same_direction,no,no,no,no,yes,yes,46.15533866322468,21.279538393616463,normal,collision
1,yes,yes,straight,stop,from_right,no,yes,yes,no,no,yes,23.975548541338735,13.59332652772395,normal,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,0.3165939011541294,11.206203460625604,hard,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,18.232871183529657,15.684854654257629,hard,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,0.7339365251680295,8.117058075878388,hard,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,5.328295555495316,10.920803398867312,hard,collision
2,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,24.734234761235843,10.3563357093989,hard,collision
2,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,35.356429815175474,14.798084261399412,hard,collision
2,yes,yes,straight,straight,same_direction,no,no,no,no,yes,yes,40.70152337277492,18.179934156563895,normal,collision
2,yes,yes,turn_right,turn_right,same_direction,no,no,no,no,yes,yes,50.006748493305416,16.393395193961616,normal,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,45.84369908842553,15.317822053889106,hard,collision
1,yes,yes,stop,stop,same_direction,no,no,no,no,no,no,19.01100502473178,7.72769,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00021912693302,7.0608983974716,hard,collision
1,no,yes,straight,stop,from_right,no,no,no,no,yes,no,21.69780348766672,7.711182722999794,hard,collision
2,yes,yes,straight,straight,same_direction,no,no,no,no,yes,yes,50.0,11.396011155214342,normal,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,23.93607121946583,14.307792280437596,hard,collision
1,yes,yes,straight,stop,same_direction,no,no,no,no,no,no,31.701123439711104,16.52955331193165,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,40.431006246624044,17.596117830932265,normal,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,0.1028756885499135,12.552601187460418,hard,collision
1,yes,yes,straight,stop,from_right,no,yes,yes,no,no,yes,20.204698929710425,8.641783168328038,normal,collision
1,yes,yes,turn_right,turn_right,same_direction,no,no,no,no,no,yes,17.952899372253242,42.659480417353365,hard,collision
1,yes,yes,straight,stop,from_left,no,yes,yes,no,no,yes,14.321644181329507,26.07941864330968,normal,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00031640198795,27.059694187162954,hard,collision
1,yes,yes,straight,stop,from_left,yes,no,yes,no,no,yes,1.9919866062211922,17.11006168701162,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,40.165510650246894,16.91565242404866,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,40.61849365795982,18.07664820273897,normal,collision
1,no,yes,straight,stop,from_left,yes,no,yes,no,no,no,0.1274371425614737,11.315535414434567,hard,collision
1,yes,yes,turn_right,stop,same_direction,no,no,no,no,no,yes,18.37187668990379,37.47859778301123,hard,collision
2,yes,yes,stop,turn_right,same_direction,no,no,no,no,yes,no,23.172798563038803,7.215534859639153,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,47.417692666143786,10.534340957746341,normal,collision
1,yes,yes,straight,turn_right,same_direction,no,no,no,no,no,no,17.311038603300553,11.651038209293555,hard,collision
1,yes,yes,turn_right,turn_right,same_direction,no,no,no,no,yes,yes,50.0,8.580178822694442,normal,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.0007729191684,9.158889747754515,hard,collision
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,19.46584888676887,39.93830448980959,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.000423768849735,12.980666367561128,easy,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,4.862966300067138e-05,25.491021696807756,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,41.2261716397545,25.93887537782496,normal,danger
3,yes,yes,stop,turn_right,same_direction,no,no,no,no,no,no,10.804349265953778,1.9909150823862536,easy,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,20.000236798193985,23.3416,easy,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,20.000432147464945,14.772773206876519,hard,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,0.00011175303986675196,24.353528003252507,normal,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,0.00011748219094217277,35.169196686634635,normal,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,24.99730730439516,27.071494981205603,normal,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,0.00011550019878463211,22.829078734897234,hard,danger
2,yes,yes,turn left,straight,same_direction,no,no,no,no,no,yes,48.36080700085902,13.617165022479497,hard,danger
1,no,no,straight,stop,opposite_direction,no,no,yes,no,no,no,0.00014675581476121492,28.042288434991672,hard,danger
1,no,yes,stop,straight,opposite_direction,no,no,no,no,yes,no,27.31490240117308,1.1352349394669417,normal,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,20.003061421394353,42.99483678682061,easy,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00022013912564,31.494965607394864,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,19.988776404978974,11.061585178207867,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,17.799654264407483,23.136979578339936,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,22.17891077899325,11.391407775013658,normal,danger
2,no,yes,stop,straight,same_direction,no,no,no,no,yes,no,26.286773439421903,1.5073521540793684,normal,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,20.000188708642426,13.303180946610448,normal,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,44.2414071436231,22.272913683859365,easy,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,3.441692799119513,13.002231701974008,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,24.583163615164775,7.601608499502503,hard,danger
1,no,yes,stop,straight,same_direction,no,no,no,no,yes,no,30.0,3.4890182672641914,normal,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,78.04243867953215,15.77559270036835,normal,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,20.0001,26.419575309440447,easy,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00013243754328,39.05990641846007,normal,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,27.00096088292572,64.01472144359337,normal,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,23.981176964825245,8.264660994631884,normal,danger
1,no,yes,turn left,turn left,same_direction,no,no,no,no,no,yes,33.72353421421897,0.0612360284945453,easy,danger
4,yes,no,turn_right,turn left,opposite_direction,no,no,yes,no,no,no,20.37889944591906,24.296688345708624,hard,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,6.226982489862395e-05,31.25488558496088,normal,danger
1,yes,yes,turn left,stop,from_right,no,no,no,no,yes,yes,11.920358030396633,11.03337578612024,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,37.57103763006865,30.240123953695452,hard,danger
2,yes,yes,straight,straight,same_direction,no,no,no,no,no,yes,43.95096431600215,16.433109272964455,normal,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,50.000498525454944,40.82264908235858,easy,danger
1,no,yes,stop,straight,same_direction,no,no,no,no,yes,no,50.00002372490875,0.0698021621277224,normal,danger
3,no,yes,straight,straight,same_direction,no,no,no,no,no,no,79.25475135184915,24.77868565932935,normal,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,34.031875865221906,36.47348799389984,hard,danger
1,yes,yes,stop,turn_right,same_direction,no,no,no,no,no,no,17.495565620971053,6.165602435147131,easy,danger
1,no,yes,straight,straight,opposite_direction,no,no,no,no,no,no,6.858763766347065,19.678517200673284,hard,danger
1,no,yes,straight,straight,opposite_direction,no,no,yes,no,no,no,34.38584272583951,6.312350435870451,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,22.15925479934498,10.22022385708634,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.011566535309285,27.231188412707095,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,6.436124615629064e-05,32.3651881862599,hard,danger
3,no,yes,straight,straight,same_direction,no,no,no,no,no,no,60.61432769065806,10.871326271672658,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.00113401553493,26.515149770388557,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,20.000197301055476,13.316816618773027,normal,danger
1,no,yes,straight,stop,same_direction,no,no,no,no,no,no,5.195718507836934e-05,26.005768939761,hard,danger
1,no,yes,straight,straight,same_direction,no,no,no,no,no,no,20.000189204655516,13.473158101952993,normal,danger
4,yes,no,turn left,turn left,from_left,no,no,yes,yes,yes,yes,21.519973148703404,8.141614635299037,hard,danger
1,yes,yes,straight,stop,same_direction,no,no,no,no,no,no,22.591911146627318,5.143018773673726,hard,danger
2,no,yes,straight,straight,same_direction,no,no,no,no,no,no,50.11973423875994,4.249823605574144,hard,danger
